method,query_id,origin,destination,distance_m,reachable,expanded_nodes,elapsed_ms,correct
bidirectional_dijkstra,1270,4477604455,12131855748,11079.421000,True,44643,84.581800,True
bidirectional_dijkstra,1271,12886748153,8657065931,1099.473000,True,790,0.760619,True
bidirectional_dijkstra,1272,1842003004,9643468066,2469.201000,True,2484,2.845001,True
bidirectional_dijkstra,1273,3130311623,1438444025,2081.851000,True,1179,1.083374,True
bidirectional_dijkstra,1274,3391598690,12456240951,1559.222000,True,716,0.588220,True
bidirectional_dijkstra,1275,2356335559,2466949472,982.196000,True,386,0.348774,True
bidirectional_dijkstra,1276,6249235140,12139419761,2687.529000,True,3036,4.021018,True
bidirectional_dijkstra,1277,1143316780,1788785694,3039.409000,True,3295,3.521919,True
bidirectional_dijkstra,1278,10695700385,1393866627,2030.817000,True,1515,1.479425,True
bidirectional_dijkstra,1279,3993126224,7421174192,1479.675000,True,669,0.528768,True
bidirectional_dijkstra,1280,3092699102,1393866606,4552.504000,True,8247,9.347481,True
bidirectional_dijkstra,1281,1842003004,12106039017,4093.505000,True,4430,4.476053,True
bidirectional_dijkstra,1282,4567794733,138195667,861.401000,True,200,0.163749,True
bidirectional_dijkstra,1283,314555995,2485736709,3695.264000,True,6334,7.110441,True
bidirectional_dijkstra,1284,4477604456,478863000,2044.428000,True,1835,1.794483,True
bidirectional_dijkstra,1285,4567794733,10226403455,5658.837000,True,21590,25.862379,True
bidirectional_dijkstra,1286,3391599150,3092699108,2461.078000,True,1731,1.667685,True
bidirectional_dijkstra,1287,5305637330,5494272217,4998.846000,True,8975,9.669640,True
bidirectional_dijkstra,1288,10804032079,2413971706,1166.826000,True,216,0.191518,True
bidirectional_dijkstra,1289,129953582,13322186975,1974.757000,True,1459,1.457761,True
bidirectional_dijkstra,1290,2895857747,9294230460,3801.132000,True,6847,7.085405,True
bidirectional_dijkstra,1291,5305637330,1668824914,7984.488000,True,29681,38.216846,True
bidirectional_dijkstra,1292,4464000796,4720552015,1306.171000,True,653,0.624250,True
bidirectional_dijkstra,1293,6249235140,9134232264,3048.653000,True,3693,3.940473,True
bidirectional_dijkstra,1294,5264331093,12458783069,4166.592000,True,5170,5.235133,True
bidirectional_dijkstra,1295,5305637330,128650147,4167.954000,True,7374,8.457655,True
bidirectional_dijkstra,1296,1840161055,12329095791,1588.137000,True,1273,1.236765,True
bidirectional_dijkstra,1297,3573222227,2413940893,6090.191000,True,14478,16.422754,True
bidirectional_dijkstra,1298,1842003004,1352646993,2598.517000,True,2326,2.298633,True
bidirectional_dijkstra,1299,4455231245,497690571,792.651000,True,304,0.293191,True
bidirectional_dijkstra,1300,9026947863,5059542269,5754.327000,True,13269,14.900268,True
bidirectional_dijkstra,1301,2337036559,2202026143,1157.454000,True,358,0.319280,True
bidirectional_dijkstra,1302,4612022407,1451029619,11339.841000,True,49604,61.325661,True
bidirectional_dijkstra,1304,4473312175,5297868242,6340.852000,True,26051,31.848961,True
bidirectional_dijkstra,1305,1198781157,2940944907,3358.325000,True,5069,5.336718,True
bidirectional_dijkstra,1306,4464000796,1219137920,8349.526000,True,31030,37.346427,True
bidirectional_dijkstra,1307,12456240972,12456126345,697.238000,True,131,0.120685,True
bidirectional_dijkstra,1308,10916368719,5858623637,2288.826000,True,1858,1.781869,True
bidirectional_dijkstra,1309,4464000796,2243746973,3734.126000,True,6819,7.080897,True
bidirectional_dijkstra,1310,5305637330,10893856742,4165.690000,True,5229,5.434078,True
bidirectional_dijkstra,1311,3098121126,12533953346,2225.358000,True,1788,1.634459,True
bidirectional_dijkstra,1312,2904498647,12514870316,1936.687000,True,1185,1.000856,True
bidirectional_dijkstra,1313,13050276131,5494272217,3177.366000,True,3310,3.308487,True
bidirectional_dijkstra,1314,4468690328,2914925366,1854.189000,True,996,0.846598,True
bidirectional_dijkstra,1315,9135301947,4751793134,2854.253000,True,3268,3.231290,True
bidirectional_dijkstra,1316,4567051378,11105978767,7206.910000,True,21339,24.236877,True
bidirectional_dijkstra,1317,4951634816,4951634816,0.000000,True,1,0.002378,True
bidirectional_dijkstra,1318,1842003071,25632231,2545.171000,True,1960,1.841400,True
bidirectional_dijkstra,1319,10916368719,137831888,1480.206000,True,604,0.558043,True
bidirectional_dijkstra,1320,8428802849,3224261028,3440.638000,True,7545,7.947232,True
bidirectional_dijkstra,1321,1788788661,4477811695,2156.221000,True,2408,2.429201,True
bidirectional_dijkstra,1322,2156098755,8007969919,4653.835000,True,8009,8.480641,True
bidirectional_dijkstra,1323,3130311623,4685392610,1621.283000,True,509,0.441168,True
bidirectional_dijkstra,1324,5305637330,3679308182,13630.655000,True,65753,89.383521,True
bidirectional_dijkstra,1325,1788788569,10581945339,3676.429000,True,6206,6.349506,True
bidirectional_dijkstra,1326,10916368719,4332432968,3226.589000,True,4033,4.048936,True
bidirectional_dijkstra,1327,1451029619,1451029619,0.000000,True,1,0.002902,True
bidirectional_dijkstra,1328,12456064553,4378186209,4572.453000,True,8799,10.287272,True
bidirectional_dijkstra,1329,2273290991,2242804359,1797.721000,True,1021,1.005158,True
bidirectional_dijkstra,1330,4492974825,6244576715,4868.120000,True,12000,14.702209,True
bidirectional_dijkstra,1331,4763660725,5378406132,747.201000,True,214,0.235697,True
bidirectional_dijkstra,1332,9028882751,1235787126,12367.586000,True,47520,59.783782,True
bidirectional_dijkstra,1333,4529952469,474728387,2930.601000,True,4326,4.633099,True
bidirectional_dijkstra,1334,10916368719,6550884965,555.268000,True,135,0.117356,True
bidirectional_dijkstra,1335,129781791,2356335529,3996.946000,True,6872,7.378025,True
bidirectional_dijkstra,1336,4708680492,10915038721,3246.070000,True,4864,5.158681,True
bidirectional_dijkstra,1337,10804032079,13430226018,3866.138000,True,5649,6.271023,True
bidirectional_dijkstra,1338,12111393897,4356494334,1398.406000,True,803,0.782181,True
bidirectional_dijkstra,1339,12144320155,12170822363,8247.315000,True,33848,42.044910,True
bidirectional_dijkstra,1340,2273290991,7798601587,3923.310000,True,6097,6.813509,True
bidirectional_dijkstra,1341,12139419853,1235787202,13528.067000,True,39353,48.214766,True
bidirectional_dijkstra,1342,10913165583,4690478819,3449.529000,True,6584,7.356313,True
bidirectional_dijkstra,1343,475064050,3148917487,1977.367000,True,883,0.806948,True
bidirectional_dijkstra,1344,1386063700,2208476289,2441.821000,True,1802,1.783138,True
bidirectional_dijkstra,1345,6173735440,9038311250,3199.597000,True,4340,4.616981,True
bidirectional_dijkstra,1346,8796445180,7134786677,8121.291000,True,30171,38.026338,True
bidirectional_dijkstra,1347,6241824989,435469023,3471.856000,True,4594,4.857852,True
bidirectional_dijkstra,1348,3573222227,5581559347,7529.746000,True,28279,35.522510,True
bidirectional_dijkstra,1349,1417595985,1684865542,1981.302000,True,848,0.847052,True
bidirectional_dijkstra,1350,6924815711,7118195792,1951.146000,True,1046,0.976056,True
bidirectional_dijkstra,1351,9073575307,138214591,2051.547000,True,1033,1.059200,True
bidirectional_dijkstra,1352,343646697,3736055251,7502.045000,True,21819,26.622227,True
bidirectional_dijkstra,1353,10916368719,299611722,2763.294000,True,2922,3.278941,True
bidirectional_dijkstra,1354,3130311623,12106039016,1790.278000,True,367,0.296645,True
bidirectional_dijkstra,1355,2273290991,11049639657,1239.537000,True,433,0.395384,True
bidirectional_dijkstra,1356,10838978984,2926953947,1908.511000,True,928,0.794062,True
bidirectional_dijkstra,1357,2218529685,2245786927,2809.553000,True,2180,1.997153,True
bidirectional_dijkstra,1358,10914702359,11367589722,3241.687000,True,3528,3.509733,True
bidirectional_dijkstra,1359,11005952442,5494272217,2979.282000,True,2515,2.343331,True
bidirectional_dijkstra,1360,6924815711,6228651333,5423.976000,True,20605,25.376713,True
bidirectional_dijkstra,1362,9073575263,9041610725,3040.342000,True,3289,3.444736,True
bidirectional_dijkstra,1363,1842003004,2053583469,1285.307000,True,385,0.371749,True
bidirectional_dijkstra,1364,1842003004,1554886175,3190.651000,True,3287,3.399822,True
bidirectional_dijkstra,1365,480328314,11358846990,inf,False,3,0.006153,True
bidirectional_dijkstra,1366,297880386,1675107770,2276.884000,True,2860,2.977041,True
bidirectional_dijkstra,1367,5305637330,10894511563,2988.292000,True,3099,3.250316,True
bidirectional_dijkstra,1368,2156098755,8384972253,5012.253000,True,11625,13.676627,True
bidirectional_dijkstra,1369,3573222227,11042649004,5223.531000,True,11285,13.296049,True
bidirectional_dijkstra,1370,2978059160,1142608247,2351.396000,True,2186,2.202386,True
bidirectional_dijkstra,1371,1842003004,6550393876,3807.920000,True,4201,4.437946,True
bidirectional_dijkstra,1372,974882842,1422586945,1402.027000,True,345,0.283242,True
bidirectional_dijkstra,1373,1731168353,4751327676,1431.374000,True,641,0.580715,True
bidirectional_dijkstra,1374,1471128087,4452315921,4183.936000,True,7702,8.953888,True
bidirectional_dijkstra,1375,12170822363,2460613840,2397.640000,True,2760,3.075948,True
bidirectional_dijkstra,1376,9313283592,11483139439,3796.927000,True,6656,7.657521,True
bidirectional_dijkstra,1377,2273290991,3149497579,2466.989000,True,2312,2.302734,True
bidirectional_dijkstra,1378,12514870315,2355306647,861.307000,True,152,0.133704,True
bidirectional_dijkstra,1379,314074569,4751036635,1819.772000,True,1843,2.026379,True
bidirectional_dijkstra,1380,2460613849,279101211,10954.658000,True,46398,60.811058,True
bidirectional_dijkstra,1381,12456240972,2243071720,1675.190000,True,831,0.746896,True
bidirectional_dijkstra,1382,4612022407,9024788588,1533.108000,True,821,0.737603,True
bidirectional_dijkstra,1383,1198781157,534476364,1808.313000,True,915,0.844641,True
bidirectional_dijkstra,1384,12533949429,479183608,4184.218000,True,8469,10.098508,True
bidirectional_dijkstra,1385,3130311623,2202026143,1488.870000,True,332,0.318273,True
bidirectional_dijkstra,1386,12534593754,5858623638,2561.338000,True,2122,2.082692,True
bidirectional_dijkstra,1387,5306607713,10832081588,2702.221000,True,2317,2.369125,True
bidirectional_dijkstra,1388,1731168353,8091601316,3143.887000,True,4774,5.471957,True
bidirectional_dijkstra,1389,1842003053,4751728965,4562.971000,True,10220,12.213570,True
bidirectional_dijkstra,1390,2914925366,4751660531,4260.079000,True,7068,7.887237,True
bidirectional_dijkstra,1391,129789016,5307607954,6844.547000,True,21983,27.441930,True
bidirectional_dijkstra,1392,497185200,4612165478,958.908000,True,289,0.341635,True
bidirectional_dijkstra,1393,2356505224,25632421,1428.802000,True,685,0.670384,True
bidirectional_dijkstra,1394,257735157,3573222241,4379.223000,True,7848,9.104039,True
bidirectional_dijkstra,1395,3573222227,1166043424,6418.351000,True,17578,23.065110,True
bidirectional_dijkstra,1396,7681340189,12458801848,2922.035000,True,2221,2.303561,True
bidirectional_dijkstra,1397,4708644777,12051595456,4101.814000,True,9225,10.467555,True
bidirectional_dijkstra,1398,4581763204,2247371503,4243.031000,True,7201,8.081501,True
bidirectional_dijkstra,1399,2269315823,12055134687,9216.258000,True,28159,35.998321,True
bidirectional_dijkstra,1400,1386063700,474552495,1911.612000,True,1385,1.330394,True
bidirectional_dijkstra,1401,3092601795,501225766,1662.324000,True,379,0.322708,True
bidirectional_dijkstra,1402,4573825370,2202026143,3912.179000,True,6176,6.745640,True
bidirectional_dijkstra,1403,3130311623,4685392608,1634.303000,True,509,0.414059,True
bidirectional_dijkstra,1404,12459441521,3736055251,4754.365000,True,8648,10.148349,True
bidirectional_dijkstra,1405,510791948,111479510,4172.708000,True,6222,6.806924,True
bidirectional_dijkstra,1406,13050276131,2202026143,1640.147000,True,714,0.667148,True
bidirectional_dijkstra,1407,493669093,1243857985,3526.251000,True,6691,7.446724,True
bidirectional_dijkstra,1408,3573222227,428215653,8997.134000,True,32632,41.879151,True
bidirectional_dijkstra,1409,1837918509,12104678411,1539.178000,True,480,0.436424,True
bidirectional_dijkstra,1410,9026947863,2505165681,1072.370000,True,291,0.213293,True
bidirectional_dijkstra,1411,5305637330,12139419828,8252.786000,True,27834,34.764641,True
bidirectional_dijkstra,1412,13522470885,12692809405,4468.782000,True,9593,10.906589,True
bidirectional_dijkstra,1414,11005952442,4685392593,1410.996000,True,459,0.426109,True
bidirectional_dijkstra,1415,2641682876,1296455375,1282.569000,True,505,0.461403,True
bidirectional_dijkstra,1416,429854615,474683167,4191.010000,True,7462,8.225365,True
bidirectional_dijkstra,1417,10912585061,10914702361,4995.194000,True,14798,17.904250,True
bidirectional_dijkstra,1418,8428802847,9613090547,4681.882000,True,12799,14.930071,True
bidirectional_dijkstra,1419,12533949459,7838116254,1581.707000,True,739,0.674267,True
bidirectional_dijkstra,1421,9376306390,301110748,4889.101000,True,12949,15.332255,True
bidirectional_dijkstra,1422,2273290991,25632446,2233.476000,True,1923,1.952445,True
bidirectional_dijkstra,1423,8665804001,12048049463,6571.094000,True,22565,27.467472,True
bidirectional_dijkstra,1424,1788788569,1548086849,6681.174000,True,25598,32.046956,True
bidirectional_dijkstra,1425,13050276131,4612504733,804.710000,True,180,0.221785,True
bidirectional_dijkstra,1426,6249235140,8860145726,10246.692000,True,52654,72.252776,True
bidirectional_dijkstra,1427,1731170372,1558696133,7329.382000,True,18985,23.027170,True
bidirectional_dijkstra,1428,493669078,5476716968,7298.128000,True,23734,29.600635,True
bidirectional_dijkstra,1429,11483139439,8062332079,4703.164000,True,13222,15.439540,True
bidirectional_dijkstra,1430,12458783088,417153179,2379.450000,True,2419,2.435585,True
bidirectional_dijkstra,1431,12514870316,13510322646,3829.597000,True,5173,5.532732,True
bidirectional_dijkstra,1432,13415911294,25632366,6005.196000,True,15732,18.806143,True
bidirectional_dijkstra,1433,13050276131,7188043869,3986.654000,True,6977,8.036758,True
bidirectional_dijkstra,1434,5297746049,4720552014,1924.033000,True,2005,1.951380,True
bidirectional_dijkstra,1435,314074286,2165720751,3859.485000,True,9431,11.147700,True
bidirectional_dijkstra,1436,312403909,137818312,5496.211000,True,10723,12.425288,True
bidirectional_dijkstra,1437,10916368719,7187885760,4428.082000,True,10133,11.586751,True
bidirectional_dijkstra,1438,314074569,1143317950,3545.413000,True,5086,5.607718,True
bidirectional_dijkstra,1439,2460613849,5297768041,4854.093000,True,10405,11.791009,True
bidirectional_dijkstra,1440,4477604455,3554720424,4132.779000,True,8515,9.654934,True
bidirectional_dijkstra,1441,2904549004,1235787241,13905.709000,True,66498,89.120982,True
bidirectional_dijkstra,1442,1274830098,5265682885,3382.849000,True,3071,3.458604,True
bidirectional_dijkstra,1443,2925398536,11399288820,2890.513000,True,3732,4.183190,True
bidirectional_dijkstra,1445,25620759,10676496414,602.645000,True,105,0.092917,True
bidirectional_dijkstra,1446,3573222227,7057137060,4317.733000,True,7401,8.524569,True
bidirectional_dijkstra,1447,1842003004,1198805135,2790.239000,True,3295,3.583303,True
bidirectional_dijkstra,1448,474691694,349907649,1866.333000,True,800,0.772449,True
bidirectional_dijkstra,1449,1842003004,124384923,5658.882000,True,10144,11.876873,True
bidirectional_dijkstra,1450,5849890925,9301363694,3426.905000,True,5033,5.834704,True
bidirectional_dijkstra,1451,1274830098,2247240229,1789.395000,True,686,0.725749,True
bidirectional_dijkstra,1452,11005952442,10914247477,2090.559000,True,1482,1.407742,True
bidirectional_dijkstra,1453,12514870315,4751660532,4564.395000,True,9441,10.685454,True
bidirectional_dijkstra,1454,4488753662,9029367930,3563.956000,True,5458,5.800365,True
bidirectional_dijkstra,1455,3950967865,12461782131,57.814000,True,6,0.011264,True
bidirectional_dijkstra,1456,8390290965,9009837496,1760.375000,True,1449,1.497373,True
bidirectional_dijkstra,1457,1675107770,1296455444,3545.411000,True,3983,4.064008,True
bidirectional_dijkstra,1458,2356335529,3128079449,15110.414000,True,78676,111.502286,True
bidirectional_dijkstra,1459,4477604456,12435776713,12544.276000,True,45219,58.301122,True
bidirectional_dijkstra,1460,4751327677,343634649,2457.142000,True,2589,2.585487,True
bidirectional_dijkstra,1461,9026947863,4506950198,3187.401000,True,4179,4.487987,True
bidirectional_dijkstra,1462,1788788569,2208686218,3683.187000,True,6206,6.984875,True
bidirectional_dijkstra,1463,5305637330,4529953529,2713.568000,True,2225,2.317222,True
bidirectional_dijkstra,1464,4478069031,25632398,3118.414000,True,5135,5.715416,True
bidirectional_dijkstra,1465,128668278,428215395,438.800000,True,94,0.107190,True
bidirectional_dijkstra,1466,10804032079,25632231,1785.084000,True,716,0.641377,True
bidirectional_dijkstra,1467,3573222227,10608491421,2926.454000,True,2167,2.337019,True
bidirectional_dijkstra,1468,9410518208,12435776715,12450.267000,True,44962,56.507436,True
bidirectional_dijkstra,1469,1842003004,12435776715,15614.030000,True,78416,109.879496,True
bidirectional_dijkstra,1470,12534593946,474691694,2652.851000,True,2701,2.985744,True
bidirectional_dijkstra,1471,2208476289,12435776713,14348.990000,True,73474,103.989106,True
bidirectional_dijkstra,1472,12328889057,12435776713,12305.378000,True,46794,62.088671,True
bidirectional_dijkstra,1473,8364445833,6381957207,417.610000,True,115,0.128887,True
bidirectional_dijkstra,1474,286968787,10916547348,1208.184000,True,438,0.409864,True
bidirectional_dijkstra,1475,420446030,12147905017,3537.426000,True,6097,6.491276,True
bidirectional_dijkstra,1476,9313283594,2900113580,4626.494000,True,6817,7.243817,True
bidirectional_dijkstra,1477,2460613843,8411911172,4355.279000,True,11490,12.856354,True
bidirectional_dijkstra,1478,1386063711,319327503,4543.526000,True,8903,9.647304,True
bidirectional_dijkstra,1479,4751660578,2256214798,inf,False,15,0.018579,True
bidirectional_dijkstra,1480,311888516,1788784885,4283.702000,True,7553,8.419531,True
bidirectional_dijkstra,1481,5310490952,10226403462,2475.698000,True,3734,3.869755,True
bidirectional_dijkstra,1482,13050276131,9038311250,4415.643000,True,8724,9.438669,True
bidirectional_dijkstra,1483,12064709805,11364764224,1687.389000,True,755,0.705017,True
bidirectional_dijkstra,1484,1842003004,8372760171,6976.846000,True,25641,30.043483,True
bidirectional_dijkstra,1485,2208891144,9392343994,3987.191000,True,6271,6.321014,True
bidirectional_dijkstra,1486,12064709805,7134786679,1198.607000,True,433,0.393292,True
bidirectional_dijkstra,1487,4554424756,2337036559,2875.757000,True,3447,3.439028,True
bidirectional_dijkstra,1488,5306607716,9119071651,6152.494000,True,17918,20.281991,True
bidirectional_dijkstra,1489,11005952442,4573825370,4908.192000,True,9062,9.652459,True
bidirectional_dijkstra,1490,3573222227,1551011811,8470.373000,True,26925,31.445461,True
bidirectional_dijkstra,1491,2202026143,408438889,4441.508000,True,8564,9.516905,True
bidirectional_dijkstra,1492,12456240967,479236032,4167.516000,True,8011,8.422594,True
bidirectional_dijkstra,1493,1386063711,2244990426,1592.679000,True,818,0.728381,True
bidirectional_dijkstra,1494,2912181005,9489783036,2214.943000,True,1586,1.399916,True
bidirectional_dijkstra,1495,5305637330,4751793201,2939.068000,True,3159,3.162021,True
bidirectional_dijkstra,1496,4029219391,12105996445,11860.607000,True,50285,61.704923,True
bidirectional_dijkstra,1497,12241567151,10916547348,1105.376000,True,435,0.399825,True
bidirectional_dijkstra,1498,3698101866,11371471225,1824.026000,True,1018,0.925230,True
bidirectional_dijkstra,1499,475347095,7134786666,3299.100000,True,4492,4.356994,True
bidirectional_dijkstra,1500,9434313655,10916547345,4547.921000,True,9342,9.913950,True
bidirectional_dijkstra,1501,11483139437,311887399,1605.158000,True,1476,1.425944,True
bidirectional_dijkstra,1502,12241567152,11371471225,2420.591000,True,1973,1.865356,True
bidirectional_dijkstra,1503,4526972121,1131291796,4225.431000,True,8126,8.995993,True
bidirectional_dijkstra,1504,12456240972,4621647257,1671.554000,True,955,0.908357,True
bidirectional_dijkstra,1505,12244620635,12435776715,13386.091000,True,37102,42.949600,True
bidirectional_dijkstra,1506,2273290991,4378186209,5809.712000,True,13970,16.417947,True
bidirectional_dijkstra,1507,5306607707,9825691716,inf,False,2,0.005486,True
bidirectional_dijkstra,1508,4708680492,3092699114,2417.235000,True,1870,1.783697,True
bidirectional_dijkstra,1509,4457851537,8091600936,416.252000,True,54,0.059975,True
bidirectional_dijkstra,1510,1731168353,12109158769,2728.543000,True,3053,2.976515,True
bidirectional_dijkstra,1511,1386063711,2505165681,1497.122000,True,746,0.687819,True
bidirectional_dijkstra,1512,2156098755,9386325667,1879.155000,True,937,0.878627,True
bidirectional_dijkstra,1513,128669172,12435776713,12520.059000,True,45272,56.175906,True
bidirectional_dijkstra,1514,10916547349,280072660,7483.278000,True,25558,29.567620,True
bidirectional_dijkstra,1515,4378186209,4612052778,3517.410000,True,3951,4.120059,True
bidirectional_dijkstra,1516,12456240972,5284368049,1123.594000,True,278,0.249960,True
bidirectional_dijkstra,1517,129795309,12435776713,12514.834000,True,51398,62.047097,True
bidirectional_dijkstra,1518,11430017598,2383470264,1632.074000,True,378,0.332318,True
bidirectional_dijkstra,1519,4488753662,12514324937,2302.717000,True,1877,1.757955,True
bidirectional_dijkstra,1520,4954142732,9895793332,5993.719000,True,17361,19.526136,True
bidirectional_dijkstra,1521,13429447445,9768711949,1803.062000,True,715,0.716475,True
bidirectional_dijkstra,1522,13050276131,1487171490,3165.931000,True,4186,4.273921,True
bidirectional_dijkstra,1523,4473312175,9643468066,2235.802000,True,2455,2.434415,True
bidirectional_dijkstra,1524,9550758471,112613598,3474.907000,True,4643,4.930322,True
bidirectional_dijkstra,1016,297369744,5849847821,5175.466000,True,13384,27.508777,True
bidirectional_dijkstra,1017,11005952442,3092699114,1580.603000,True,423,0.488739,True
bidirectional_dijkstra,1018,1731170784,4685339957,3598.415000,True,4726,5.629627,True
bidirectional_dijkstra,1019,12692809350,428215784,2260.339000,True,2044,3.022767,True
bidirectional_dijkstra,1020,10804032079,12163230119,6028.221000,True,13255,16.955915,True
bidirectional_dijkstra,1021,11005952442,3573222241,5693.313000,True,12501,13.818035,True
bidirectional_dijkstra,1022,2210985294,10916547347,3459.111000,True,3858,4.515872,True
bidirectional_dijkstra,1023,13522470886,3130311624,3079.143000,True,2624,2.481297,True
bidirectional_dijkstra,1024,314074569,1143177761,6688.005000,True,22966,32.278979,True
bidirectional_dijkstra,1025,12459075337,6228676144,11775.711000,True,56780,80.565447,True
bidirectional_dijkstra,1026,6249235140,1198829439,4587.406000,True,11476,14.886122,True
bidirectional_dijkstra,1027,4477604457,314074370,385.979000,True,106,0.100829,True
bidirectional_dijkstra,1028,2208891025,4751660578,2521.392000,True,1897,1.748802,True
bidirectional_dijkstra,1029,4753752246,412525212,2133.495000,True,1533,1.429801,True
bidirectional_dijkstra,1030,13050276131,9370041821,3664.366000,True,4432,4.388298,True
bidirectional_dijkstra,1031,11005952442,25620759,666.596000,True,129,0.104207,True
bidirectional_dijkstra,1032,343634578,12435776714,14438.562000,True,69985,96.565118,True
bidirectional_dijkstra,1033,3573222227,1225943141,4041.074000,True,7184,7.758977,True
bidirectional_dijkstra,1034,1386063700,3387597060,2034.698000,True,1263,1.163365,True
bidirectional_dijkstra,1035,2273290991,9470660059,1785.281000,True,1057,0.799986,True
bidirectional_dijkstra,1036,2208891067,12435776715,14219.731000,True,68859,91.026026,True
bidirectional_dijkstra,1037,2245520814,12435776712,14155.550000,True,67925,87.784391,True
bidirectional_dijkstra,1038,12514870352,2641682870,2611.570000,True,1710,1.583497,True
bidirectional_dijkstra,1039,13050276131,4332432968,3197.942000,True,4016,3.976756,True
bidirectional_dijkstra,1040,8419301482,9024788537,3184.250000,True,5330,5.400959,True
bidirectional_dijkstra,1041,128669963,11358843698,inf,False,4,0.006030,True
bidirectional_dijkstra,1042,9025065560,479512743,2481.143000,True,2339,2.226145,True
bidirectional_dijkstra,1043,5281900860,2378366860,4228.586000,True,6767,7.065160,True
bidirectional_dijkstra,1044,5858646703,3194637774,3275.646000,True,3879,3.823453,True
bidirectional_dijkstra,1045,129795309,297880376,2177.670000,True,1742,1.678618,True
bidirectional_dijkstra,1046,5310457042,10911733150,2255.911000,True,1727,1.663323,True
bidirectional_dijkstra,1047,4477811696,12435776713,12920.014000,True,48393,59.282152,True
bidirectional_dijkstra,1048,12456064553,5264882325,6241.118000,True,20425,25.737714,True
bidirectional_dijkstra,1049,2460613849,4685392606,1523.107000,True,610,0.571738,True
bidirectional_dijkstra,1050,314555995,4394003117,4191.700000,True,9413,10.683028,True
bidirectional_dijkstra,1051,428050306,2156098755,2334.608000,True,1111,1.078218,True
bidirectional_dijkstra,1052,1352647036,2156098755,2952.909000,True,3003,3.016357,True
bidirectional_dijkstra,1053,1386063700,11018676585,2751.639000,True,2939,3.039464,True
bidirectional_dijkstra,1054,13050276131,12459075350,3555.793000,True,5298,5.632234,True
bidirectional_dijkstra,1055,1731168353,12144320142,2153.940000,True,1728,1.737119,True
bidirectional_dijkstra,1056,8428802847,11483303263,2332.118000,True,3677,3.963915,True
bidirectional_dijkstra,1057,11005952442,4621647257,1420.363000,True,417,0.404960,True
bidirectional_dijkstra,1058,2914925366,4751660532,4251.465000,True,7062,7.749286,True
bidirectional_dijkstra,1059,10893856735,11018910847,2865.836000,True,2555,2.471409,True
bidirectional_dijkstra,1060,8420261536,8958198520,1464.701000,True,1066,0.992446,True
bidirectional_dijkstra,1061,2356335559,11364764224,1739.463000,True,748,0.753191,True
bidirectional_dijkstra,1062,2307219723,1327534507,4314.609000,True,8629,9.610697,True
bidirectional_dijkstra,1063,12458783088,137819397,3040.028000,True,3888,3.827971,True
bidirectional_dijkstra,1064,257735446,2356335529,5913.256000,True,15967,19.215871,True
bidirectional_dijkstra,1065,4464000796,343646789,1443.573000,True,844,0.805861,True
bidirectional_dijkstra,1066,12170822363,11018676585,6152.576000,True,21385,25.862935,True
bidirectional_dijkstra,1067,1842003114,5284368048,2989.431000,True,2690,2.834748,True
bidirectional_dijkstra,1068,501252551,25632372,2828.552000,True,2097,2.030103,True
bidirectional_dijkstra,1069,10236070598,5858623638,4103.052000,True,7619,8.501196,True
bidirectional_dijkstra,1070,2511003062,7421174192,2146.226000,True,1425,1.368243,True
bidirectional_dijkstra,1071,6550191879,663859669,6164.372000,True,19150,23.497905,True
bidirectional_dijkstra,1072,4378186209,10894056408,4922.254000,True,8028,8.784569,True
bidirectional_dijkstra,1073,3391599150,10804032079,1320.197000,True,488,0.444433,True
bidirectional_dijkstra,1074,5258500724,12435776715,11593.681000,True,47755,59.902645,True
bidirectional_dijkstra,1075,4477604455,3554720424,4132.779000,True,8515,9.866712,True
bidirectional_dijkstra,1076,12456240972,12456103066,1083.475000,True,290,0.315563,True
bidirectional_dijkstra,1077,5291597601,2156098755,2629.876000,True,1539,1.549955,True
bidirectional_dijkstra,1078,9410518208,12435776712,12570.377000,True,45239,56.863925,True
bidirectional_dijkstra,1079,4728190624,12334299270,3927.765000,True,5959,6.627709,True
bidirectional_dijkstra,1080,479412037,13808410904,3631.581000,True,4399,4.474440,True
bidirectional_dijkstra,1081,9010066015,2156098755,8044.309000,True,29695,37.118546,True
bidirectional_dijkstra,1082,1842003004,10836137938,2157.083000,True,1400,1.490938,True
bidirectional_dijkstra,1083,2208476289,1393866606,2068.480000,True,1420,1.251888,True
bidirectional_dijkstra,1084,2208476289,11005952442,1192.730000,True,442,0.339771,True
bidirectional_dijkstra,1085,7057137061,9392343994,3201.704000,True,3703,4.093209,True
bidirectional_dijkstra,1086,129795309,12435776715,12435.940000,True,51071,67.056177,True
bidirectional_dijkstra,1087,9026947863,8001483700,3012.016000,True,3206,3.367921,True
bidirectional_dijkstra,1088,2914925366,2914925366,0.000000,True,1,0.002659,True
bidirectional_dijkstra,1089,1386063700,1321499595,10797.705000,True,47105,64.152603,True
bidirectional_dijkstra,1090,4378186209,3754501815,9766.383000,True,36562,50.568556,True
bidirectional_dijkstra,1091,12456064553,2242804359,1106.827000,True,358,0.332376,True
bidirectional_dijkstra,1092,1842003004,9193106511,2815.232000,True,2542,2.502975,True
bidirectional_dijkstra,1093,10916368719,417153187,2804.915000,True,3180,3.219118,True
bidirectional_dijkstra,1094,2356335559,9313283595,3284.710000,True,4046,4.163156,True
